2025-06-23 12:03:39.116 INFO [common.LoggingManager initialize] Logging system initialized
2025-06-23 12:03:39.153 INFO [client.ClientUI main] Starting Secure File Transfer Client application
2025-06-23 12:03:39.941 INFO [client.ClientUI lambda$main$21] Client UI initialized and displayed
2025-06-23 12:06:09.127 INFO [client.Client connect] Connected to server: localhost:9999
2025-06-23 12:06:09.128 INFO [common.LoggingManager logSecurity] [SECURITY] Established socket connection to localhost:9999
2025-06-23 12:06:09.128 INFO [common.LoggingManager logSecurity] [SECURITY] Creating user object with credentials for: Pramitha
2025-06-23 12:06:09.314 INFO [common.LoggingManager logSecurity] [SECURITY] Loading transfer history for user: Pramitha
2025-06-23 12:06:09.322 INFO [client.TransferHistory loadHistory] Loaded 1 transfer records from data/Pramitha_transfer_history.dat
2025-06-23 12:06:09.333 INFO [common.LoggingManager logTransfer] [TRANSFER:5a11da13-6931-4939-8172-7b1d673de1cd] Loaded transfer record: File: architecture.pdf, Status: COMPLETED, From: Pramitha, To: Jayasooriya
2025-06-23 12:06:09.334 INFO [common.LoggingManager logSecurity] [SECURITY] Sending authentication request to server
2025-06-23 12:06:09.347 INFO [client.Client login] Logged in as: Pramitha
2025-06-23 12:06:09.348 INFO [common.LoggingManager logSecurity] [SECURITY] Authentication successful for user: Pramitha
2025-06-23 12:06:09.349 INFO [client.TransferHistory loadHistory] Loaded 1 transfer records from data/Pramitha_transfer_history.dat
2025-06-23 12:06:09.350 INFO [common.LoggingManager logTransfer] [TRANSFER:5a11da13-6931-4939-8172-7b1d673de1cd] Loaded transfer record: File: architecture.pdf, Status: COMPLETED, From: Pramitha, To: Jayasooriya
2025-06-23 12:20:55.823 INFO [client.Client initiateFileTransfer] Using public key of receiver: Jayasooriya
2025-06-23 12:20:55.955 INFO [client.TransferHistory saveHistory] Transfer history saved to data/Pramitha_transfer_history.dat
2025-06-23 12:20:55.956 INFO [common.LoggingManager logTransfer] [TRANSFER:5a11da13-6931-4939-8172-7b1d673de1cd] Saved transfer record: File: architecture.pdf, Status: COMPLETED, From: Pramitha, To: Jayasooriya
2025-06-23 12:20:55.956 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Saved transfer record: File: IMG_3095.jpg, Status: IN_PROGRESS, From: Pramitha, To: Jayasooriya
2025-06-23 12:20:55.964 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Starting file transfer: File: IMG_3095.jpg, Size: 1637975 bytes
2025-06-23 12:21:24.739 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 172 of size 4096
2025-06-23 12:21:24.739 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 173 of size 4096
2025-06-23 12:21:24.739 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 174 of size 4096
2025-06-23 12:21:24.739 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 175 of size 4096
2025-06-23 12:21:24.740 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 176 of size 4096
2025-06-23 12:21:24.740 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 177 of size 4096
2025-06-23 12:21:24.740 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 178 of size 4096
2025-06-23 12:21:24.740 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 179 of size 4096
2025-06-23 12:21:24.740 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 180 of size 4096
2025-06-23 12:21:24.740 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 181 of size 4096
2025-06-23 12:21:24.740 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 182 of size 4096
2025-06-23 12:21:24.740 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 183 of size 4096
2025-06-23 12:21:24.740 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 184 of size 4096
2025-06-23 12:21:24.740 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 185 of size 4096
2025-06-23 12:21:24.740 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 186 of size 4096
2025-06-23 12:21:24.741 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 187 of size 4096
2025-06-23 12:21:24.741 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 188 of size 4096
2025-06-23 12:21:24.741 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 189 of size 4096
2025-06-23 12:21:24.741 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 190 of size 4096
2025-06-23 12:21:24.741 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 191 of size 4096
2025-06-23 12:21:24.741 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 192 of size 4096
2025-06-23 12:21:24.741 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 193 of size 4096
2025-06-23 12:21:24.741 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 194 of size 4096
2025-06-23 12:21:24.741 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 195 of size 4096
2025-06-23 12:21:24.741 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 196 of size 4096
2025-06-23 12:21:24.741 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 197 of size 4096
2025-06-23 12:21:24.742 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 198 of size 4096
2025-06-23 12:21:24.742 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 199 of size 4096
2025-06-23 12:21:24.742 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 200 of size 4096
2025-06-23 12:21:24.742 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 201 of size 4096
2025-06-23 12:21:24.742 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 202 of size 4096
2025-06-23 12:21:24.742 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 203 of size 4096
2025-06-23 12:21:24.742 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 204 of size 4096
2025-06-23 12:21:24.742 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 205 of size 4096
2025-06-23 12:21:24.742 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 206 of size 4096
2025-06-23 12:21:24.742 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 207 of size 4096
2025-06-23 12:21:24.743 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 208 of size 4096
2025-06-23 12:21:24.743 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 209 of size 4096
2025-06-23 12:21:24.743 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 210 of size 4096
2025-06-23 12:21:24.743 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 211 of size 4096
2025-06-23 12:21:24.743 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 212 of size 4096
2025-06-23 12:21:24.743 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 213 of size 4096
2025-06-23 12:21:24.743 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 214 of size 4096
2025-06-23 12:21:24.743 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 215 of size 4096
2025-06-23 12:21:24.743 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 216 of size 4096
2025-06-23 12:21:24.744 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 217 of size 4096
2025-06-23 12:21:24.744 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 218 of size 4096
2025-06-23 12:21:24.744 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 219 of size 4096
2025-06-23 12:21:24.744 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 220 of size 4096
2025-06-23 12:21:24.744 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 221 of size 4096
2025-06-23 12:21:24.744 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 222 of size 4096
2025-06-23 12:21:24.744 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 223 of size 4096
2025-06-23 12:21:24.745 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 224 of size 4096
2025-06-23 12:21:24.745 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 225 of size 4096
2025-06-23 12:21:24.745 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 226 of size 4096
2025-06-23 12:21:24.745 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 227 of size 4096
2025-06-23 12:21:24.745 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 228 of size 4096
2025-06-23 12:21:24.745 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 229 of size 4096
2025-06-23 12:21:24.745 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 230 of size 4096
2025-06-23 12:21:24.745 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 231 of size 4096
2025-06-23 12:21:24.746 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 232 of size 4096
2025-06-23 12:21:24.746 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 233 of size 4096
2025-06-23 12:21:24.746 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 234 of size 4096
2025-06-23 12:21:24.746 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 235 of size 4096
2025-06-23 12:21:24.746 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 236 of size 4096
2025-06-23 12:21:24.746 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 237 of size 4096
2025-06-23 12:21:24.746 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 238 of size 4096
2025-06-23 12:21:24.747 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 239 of size 4096
2025-06-23 12:21:24.747 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 240 of size 4096
2025-06-23 12:21:24.747 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 241 of size 4096
2025-06-23 12:21:24.747 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 242 of size 4096
2025-06-23 12:21:24.747 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 243 of size 4096
2025-06-23 12:21:24.747 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 244 of size 4096
2025-06-23 12:21:24.747 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 245 of size 4096
2025-06-23 12:21:24.748 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 246 of size 4096
2025-06-23 12:21:24.748 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 247 of size 4096
2025-06-23 12:21:24.748 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 248 of size 4096
2025-06-23 12:21:24.748 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 249 of size 4096
2025-06-23 12:21:24.748 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 250 of size 4096
2025-06-23 12:21:24.748 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 251 of size 4096
2025-06-23 12:21:24.748 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 252 of size 4096
2025-06-23 12:21:24.749 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 253 of size 4096
2025-06-23 12:21:24.749 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 254 of size 4096
2025-06-23 12:21:24.749 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 255 of size 4096
2025-06-23 12:21:24.749 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 256 of size 4096
2025-06-23 12:21:24.749 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 257 of size 4096
2025-06-23 12:21:24.749 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 258 of size 4096
2025-06-23 12:21:24.749 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 259 of size 4096
2025-06-23 12:21:24.749 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 260 of size 4096
2025-06-23 12:21:24.749 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 261 of size 4096
2025-06-23 12:21:24.749 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 262 of size 4096
2025-06-23 12:21:24.750 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 263 of size 4096
2025-06-23 12:21:24.750 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 264 of size 4096
2025-06-23 12:21:24.750 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 265 of size 4096
2025-06-23 12:21:24.750 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 266 of size 4096
2025-06-23 12:21:24.750 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 267 of size 4096
2025-06-23 12:21:24.750 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 268 of size 4096
2025-06-23 12:21:24.750 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 269 of size 4096
2025-06-23 12:21:24.750 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 270 of size 4096
2025-06-23 12:21:24.751 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 271 of size 4096
2025-06-23 12:21:24.751 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 272 of size 4096
2025-06-23 12:21:24.751 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 273 of size 4096
2025-06-23 12:21:24.751 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 274 of size 4096
2025-06-23 12:21:24.751 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 275 of size 4096
2025-06-23 12:21:24.751 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 276 of size 4096
2025-06-23 12:21:24.751 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 277 of size 4096
2025-06-23 12:21:24.751 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 278 of size 4096
2025-06-23 12:21:24.752 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 279 of size 4096
2025-06-23 12:21:24.752 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 280 of size 4096
2025-06-23 12:21:24.752 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 281 of size 4096
2025-06-23 12:21:24.752 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 282 of size 4096
2025-06-23 12:21:24.752 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 283 of size 4096
2025-06-23 12:21:24.752 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 284 of size 4096
2025-06-23 12:21:24.752 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 285 of size 4096
2025-06-23 12:21:24.752 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 286 of size 4096
2025-06-23 12:21:24.752 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 287 of size 4096
2025-06-23 12:21:24.752 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 288 of size 4096
2025-06-23 12:21:24.752 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 289 of size 4096
2025-06-23 12:21:24.753 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 290 of size 4096
2025-06-23 12:21:24.753 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 291 of size 4096
2025-06-23 12:21:24.753 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 292 of size 4096
2025-06-23 12:21:24.753 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 293 of size 4096
2025-06-23 12:21:24.753 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 294 of size 4096
2025-06-23 12:21:24.753 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 295 of size 4096
2025-06-23 12:21:24.753 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 296 of size 4096
2025-06-23 12:21:24.753 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 297 of size 4096
2025-06-23 12:21:24.753 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 298 of size 4096
2025-06-23 12:21:24.753 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 299 of size 4096
2025-06-23 12:21:24.753 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 300 of size 4096
2025-06-23 12:21:24.753 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 301 of size 4096
2025-06-23 12:21:24.753 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 302 of size 4096
2025-06-23 12:21:24.754 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 303 of size 4096
2025-06-23 12:21:24.754 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 304 of size 4096
2025-06-23 12:21:24.754 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 305 of size 4096
2025-06-23 12:21:24.754 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 306 of size 4096
2025-06-23 12:21:24.754 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 307 of size 4096
2025-06-23 12:21:24.754 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 308 of size 4096
2025-06-23 12:21:24.754 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 309 of size 4096
2025-06-23 12:21:24.754 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 310 of size 4096
2025-06-23 12:21:24.754 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 311 of size 4096
2025-06-23 12:21:24.754 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 312 of size 4096
2025-06-23 12:21:24.754 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 313 of size 4096
2025-06-23 12:21:24.755 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 314 of size 4096
2025-06-23 12:21:24.755 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 315 of size 4096
2025-06-23 12:21:24.755 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 316 of size 4096
2025-06-23 12:21:24.755 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 317 of size 4096
2025-06-23 12:21:24.755 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 318 of size 4096
2025-06-23 12:21:24.755 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 319 of size 4096
2025-06-23 12:21:24.755 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 320 of size 4096
2025-06-23 12:21:24.755 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 321 of size 4096
2025-06-23 12:21:24.755 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 322 of size 4096
2025-06-23 12:21:24.755 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 323 of size 4096
2025-06-23 12:21:24.756 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 324 of size 4096
2025-06-23 12:21:24.756 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 325 of size 4096
2025-06-23 12:21:24.756 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 326 of size 4096
2025-06-23 12:21:24.756 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 327 of size 4096
2025-06-23 12:21:24.756 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 328 of size 4096
2025-06-23 12:21:24.756 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 329 of size 4096
2025-06-23 12:21:24.756 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 330 of size 4096
2025-06-23 12:21:24.756 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 331 of size 4096
2025-06-23 12:21:24.756 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 332 of size 4096
2025-06-23 12:21:24.756 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 333 of size 4096
2025-06-23 12:21:24.756 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 334 of size 4096
2025-06-23 12:21:24.756 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 335 of size 4096
2025-06-23 12:21:24.757 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 336 of size 4096
2025-06-23 12:21:24.757 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 337 of size 4096
2025-06-23 12:21:24.757 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 338 of size 4096
2025-06-23 12:21:24.757 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 339 of size 4096
2025-06-23 12:21:24.757 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 340 of size 4096
2025-06-23 12:21:24.757 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 341 of size 4096
2025-06-23 12:21:24.757 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 342 of size 4096
2025-06-23 12:21:24.757 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 343 of size 4096
2025-06-23 12:21:24.757 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 344 of size 4096
2025-06-23 12:21:24.757 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 345 of size 4096
2025-06-23 12:21:24.757 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 346 of size 4096
2025-06-23 12:21:24.757 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 347 of size 4096
2025-06-23 12:21:24.758 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 348 of size 4096
2025-06-23 12:21:24.758 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 349 of size 4096
2025-06-23 12:21:24.758 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 350 of size 4096
2025-06-23 12:21:24.758 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 351 of size 4096
2025-06-23 12:21:24.758 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 352 of size 4096
2025-06-23 12:21:24.758 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 353 of size 4096
2025-06-23 12:21:24.758 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 354 of size 4096
2025-06-23 12:21:24.758 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 355 of size 4096
2025-06-23 12:21:24.758 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 356 of size 4096
2025-06-23 12:21:24.758 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 357 of size 4096
2025-06-23 12:21:24.759 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 358 of size 4096
2025-06-23 12:21:24.759 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 359 of size 4096
2025-06-23 12:21:24.759 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 360 of size 4096
2025-06-23 12:21:24.759 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 361 of size 4096
2025-06-23 12:21:24.759 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 362 of size 4096
2025-06-23 12:21:24.759 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 363 of size 4096
